tavg,tmin,tmax,prcp,snow,wspd,pres
11.8,8.0,16.0,,0.0,2.9,
13.0,11.0,16.0,,0.0,11.7,
12.2,10.0,15.0,,0.0,6.5,
11.2,8.0,16.0,,0.0,8.5,
11.8,8.0,16.0,,0.0,2.9,
11.3,8.0,15.0,,0.0,15.3,
8.8,4.0,14.0,,0.0,4.9,
7.9,4.0,13.0,,0.0,10.8,
7.1,1.0,13.0,,0.0,3.8,
11.8,8.0,16.0,,0.0,2.9,
9.6,2.0,17.0,,0.0,6.0,
10.9,5.0,16.0,,0.0,18.6,
11.8,8.0,16.0,,0.0,2.9,
11.8,8.0,16.0,,0.0,2.9,
11.8,8.0,16.0,,0.0,2.9,
11.8,8.0,16.0,,0.0,2.9,
11.8,8.0,16.0,,0.0,2.9,
11.8,8.0,16.0,,0.0,2.9,
11.6,6.0,21.0,,0.0,5.9,
11.0,7.0,14.0,,0.0,4.8,
9.5,5.0,15.0,,0.0,8.4,
11.0,6.0,17.0,,0.0,7.5,
10.7,7.0,17.0,,0.0,7.0,
11.2,3.0,20.0,,0.0,3.4,
11.3,3.0,20.0,,0.0,6.7,
11.4,3.0,21.0,,0.0,4.5,
13.2,10.0,18.0,,0.0,6.2,
12.9,8.0,18.0,,0.0,10.6,
11.4,3.0,19.0,,0.0,10.8,
11.4,3.0,22.0,,0.0,6.3,
11.8,8.0,16.0,,0.0,2.9,
14.8,6.0,26.0,,0.0,4.9,
13.3,8.0,20.0,,0.0,9.1,
12.9,9.0,18.0,,0.0,5.8,
12.4,9.0,16.0,,0.0,9.7,
11.3,5.0,17.0,,0.0,7.7,
14.2,10.0,21.0,,0.0,9.0,
15.8,11.0,27.0,,0.0,8.5,
16.3,10.0,25.0,,0.0,8.4,
14.2,10.0,20.0,,0.0,21.4,
13.3,6.0,22.0,,0.0,16.7,
11.4,4.0,21.0,,0.0,12.8,
12.0,6.0,20.0,,0.0,15.5,
11.8,8.0,16.0,,0.0,2.9,
13.6,5.0,24.0,,0.0,6.6,
12.8,8.0,21.0,,0.0,7.2,
12.7,8.0,18.0,,0.0,11.3,
11.8,8.0,16.0,,0.0,2.9,
11.8,8.0,16.0,,0.0,2.9,
14.8,10.0,25.0,,0.0,8.2,
12.6,10.0,18.0,,0.0,9.7,
12.5,6.0,21.0,,0.0,12.3,
14.0,8.0,22.0,,0.0,7.1,
11.8,8.0,16.0,,0.0,2.9,
11.3,8.0,15.0,,0.0,15.3,
8.8,4.0,14.0,,0.0,4.9,
15.3,11.0,25.0,,0.0,8.0,
14.2,9.0,23.0,,0.0,7.3,
13.2,10.0,19.0,,0.0,7.0,
13.6,11.0,17.0,,0.0,7.9,
14.0,11.0,20.0,,0.0,10.7,
13.6,8.0,22.0,,0.0,7.8,
14.0,7.0,25.0,,0.0,8.5,
13.9,6.0,24.0,,0.0,8.6,
13.3,8.0,22.0,,0.0,7.1,
12.6,9.0,18.0,,0.0,7.3,
13.0,8.0,20.0,,0.0,7.3,
14.5,11.0,21.0,,0.0,8.8,
14.4,12.0,20.0,,0.0,8.6,
9.5,5.0,15.0,,0.0,8.4,
14.0,12.0,19.0,,0.0,4.0,
15.8,8.0,27.0,,0.0,10.3,
15.0,11.0,23.0,,0.0,7.8,
15.1,11.0,24.0,,0.0,8.5,
14.9,11.0,23.0,,0.0,7.5,
14.2,11.0,20.0,,0.0,8.3,
