tavg,tmin,tmax,prcp,snow,wspd,pres
8.0,2.0,13.0,,0.0,10.0,
10.5,8.0,15.0,,0.0,12.2,
9.0,5.0,13.0,,0.0,7.5,
6.9,0.0,15.0,,0.0,5.7,
8.6,0.0,19.0,,0.0,5.4,
11.3,1.0,23.0,,0.0,5.8,
11.0,5.0,22.0,,0.0,3.3,
12.0,3.0,24.0,,0.0,6.8,
13.2,7.0,22.0,,0.0,6.6,
8.0,2.0,13.0,,0.0,10.0,
8.0,2.0,13.0,,0.0,10.0,
14.0,9.0,22.0,,0.0,5.4,
14.8,11.0,17.0,,0.0,7.3,
11.0,7.0,15.0,,0.0,5.2,
9.6,5.0,15.0,,0.0,13.5,
8.2,4.0,13.0,,0.0,8.3,
7.0,2.0,13.0,,0.0,6.8,
7.8,1.0,15.0,,0.0,3.6,
10.3,2.0,20.0,,0.0,6.9,
10.8,6.0,17.0,,0.0,5.9,
13.5,12.0,15.0,,0.0,11.6,
14.0,10.0,16.0,,0.0,11.2,
10.3,8.0,16.0,,0.0,8.0,
9.5,5.0,16.0,,0.0,9.1,
9.2,3.0,15.0,,0.0,15.5,
8.0,2.0,13.0,,0.0,10.0,
10.5,2.0,20.0,,0.0,7.7,
12.8,5.0,24.0,,0.0,6.9,
14.0,6.0,25.0,,0.0,3.5,
15.3,7.0,26.0,,0.0,4.3,
14.1,7.0,24.0,,0.0,5.9,
13.3,10.0,21.0,,0.0,6.0,
12.0,9.0,18.0,,0.0,7.6,
13.0,10.0,20.0,,0.0,6.5,
8.0,2.0,13.0,,0.0,10.0,
8.0,2.0,13.0,,0.0,10.0,
8.0,2.0,13.0,,0.0,10.0,
15.5,12.0,20.0,,0.0,12.5,
15.1,8.0,25.0,,0.0,12.7,
17.7,5.0,33.0,,0.0,3.9,
8.0,2.0,13.0,,0.0,10.0,
12.6,10.0,23.0,,0.0,6.7,
11.8,7.0,17.0,,0.0,22.1,
15.1,6.0,25.0,,0.0,10.1,
15.1,4.0,27.0,,0.0,6.0,
12.5,7.0,20.0,,0.0,6.9,
9.9,5.0,16.0,,0.0,13.4,
9.5,2.0,20.0,,0.0,9.9,
9.5,1.0,18.0,,0.0,8.6,
9.7,3.0,16.0,,0.0,14.6,
12.0,4.0,22.0,,0.0,8.7,
15.3,6.0,28.0,,0.0,5.7,
17.8,7.0,30.0,,0.0,8.2,
15.3,7.0,27.0,,0.0,7.4,
13.3,7.0,25.0,,0.0,7.2,
12.7,7.0,23.0,,0.0,6.3,
12.4,8.0,22.0,,0.0,6.9,
13.6,8.0,21.0,,0.0,13.1,
13.3,6.0,21.0,,0.0,13.3,
12.5,8.0,20.0,,0.0,12.1,
11.6,7.0,18.0,,0.0,13.7,
