time,tavg,tmin,tmax,prcp,snow,wspd,pres
2013-03-14,14.1,5.0,26.0,,0.0,6.0,
2013-03-16,12.3,7.0,22.0,,0.0,7.3,
2013-03-17,12.2,4.0,25.0,,0.0,9.3,
2013-03-18,10.3,5.0,19.0,,0.0,5.8,
2013-03-19,13.0,6.0,23.0,,0.0,7.6,
2013-03-20,13.3,8.0,23.0,,0.0,8.3,
2013-03-21,12.5,7.0,22.0,,0.0,15.8,
2013-03-22,13.5,4.0,25.0,,0.0,13.9,
2013-03-23,12.3,3.0,25.0,,0.0,8.1,
2013-03-24,11.2,2.0,24.0,,0.0,7.5,
2013-03-25,11.0,5.0,23.0,,0.0,6.6,
2013-03-26,10.6,6.0,21.0,,0.0,6.8,
2013-03-27,12.4,7.0,22.0,,0.0,7.9,
2013-03-29,14.5,6.0,26.0,,0.0,7.8,
2013-03-30,14.5,9.0,22.0,,0.0,7.0,
2013-03-31,14.4,11.0,18.0,,0.0,7.0,
2013-04-01,12.8,8.0,20.0,,0.0,8.5,
2013-04-02,13.5,8.0,23.0,,0.0,10.9,
2013-04-03,14.7,9.0,26.0,,0.0,7.0,
2013-04-04,14.6,8.0,25.0,,0.0,9.7,
2013-04-05,14.4,11.0,22.0,,0.0,13.7,
2013-04-06,14.7,8.0,23.0,,0.0,15.4,
2013-04-07,16.4,10.0,25.0,,0.0,19.7,
2013-04-08,11.6,8.0,16.0,,0.0,23.1,
2013-04-09,13.5,6.0,23.0,,0.0,12.1,
2013-04-10,15.6,5.0,28.0,,0.0,10.2,
2013-04-11,11.3,7.0,18.0,,0.0,10.7,
2013-04-12,12.6,7.0,25.0,,0.0,7.6,
2013-04-13,11.6,7.0,21.0,,0.0,8.0,
2013-04-14,12.5,7.0,22.0,,0.0,9.3,
2013-04-15,10.3,6.0,17.0,,0.0,11.8,
2013-04-16,10.4,4.0,18.0,,0.0,18.4,
2013-04-17,11.0,2.0,22.0,,0.0,10.7,
2013-04-19,14.9,3.0,28.0,,0.0,8.4,
2013-04-23,14.7,10.0,26.0,,0.0,7.5,
2013-04-25,15.4,11.0,22.0,,0.0,8.0,
2013-04-26,13.9,6.0,25.0,,0.0,8.8,
2013-04-28,14.9,8.0,27.0,,0.0,8.4,
2013-04-29,15.7,8.0,27.0,,0.0,8.0,
2013-05-01,17.1,10.0,26.0,,0.0,6.4,
2013-05-02,19.3,8.0,32.0,,0.0,8.1,
2013-05-03,20.4,8.0,35.0,,0.0,9.3,
2013-05-04,16.5,8.0,26.0,,0.0,9.2,
2013-05-05,14.6,11.0,18.0,,0.0,22.6,
2013-05-06,15.3,13.0,20.0,,0.0,15.7,
2013-05-07,16.4,12.0,22.0,,0.0,8.0,
2013-05-10,16.0,11.0,27.0,,0.0,9.9,
2013-05-11,19.4,8.0,33.0,,0.0,8.3,
2013-05-12,21.3,11.0,36.0,,0.0,8.8,
2013-05-14,15.0,10.0,23.0,,0.0,11.8,
2013-05-15,14.7,10.0,21.0,,0.0,12.2,
2013-05-16,14.3,10.0,21.0,,0.0,9.7,
2013-05-17,15.5,10.0,25.0,,0.0,12.9,
2013-05-18,14.3,7.0,25.0,,0.0,10.2,
2013-05-19,16.3,8.0,30.0,,0.0,11.4,
2013-05-20,18.9,7.0,32.0,,0.0,8.0,
2013-05-21,15.5,10.0,26.0,,0.0,12.1,
2013-05-22,12.5,6.0,22.0,,0.0,12.5,
2013-05-23,11.0,3.0,20.0,,0.0,12.2,
2013-05-24,12.0,3.0,23.0,,0.0,10.3,
2013-05-25,12.7,7.0,22.0,,0.0,10.3,
2013-05-26,14.5,9.0,23.0,,0.0,13.6,
2013-05-27,16.7,11.0,28.0,,0.0,16.0,
2013-05-28,17.1,11.0,27.0,,0.0,18.2,
2013-05-29,16.0,9.0,27.0,,0.0,14.5,
2013-05-30,15.2,8.0,26.0,,0.0,10.0,
2013-05-31,16.5,7.0,30.0,,0.0,9.9,
2013-06-01,20.1,8.0,36.0,,0.0,7.5,
2013-06-02,16.5,12.0,24.0,,0.0,9.0,
2013-06-03,16.7,12.0,23.0,,0.0,9.9,
2013-06-04,17.0,12.0,24.0,,0.0,8.4,
2013-06-05,15.9,9.0,25.0,,0.0,9.1,
2013-06-06,15.6,11.0,25.0,,0.0,9.1,
2013-06-07,18.0,11.0,30.0,,0.0,8.0,
2013-06-08,17.8,11.0,26.0,,0.0,9.1,
2013-06-09,18.2,14.0,24.0,,0.0,8.6,
2013-06-10,18.5,13.0,25.0,,0.0,9.7,
2013-06-12,16.8,10.0,26.0,,0.0,10.8,
2013-06-13,16.2,11.0,25.0,,0.0,10.4,
2013-06-14,17.0,8.0,28.0,,0.0,9.1,
2013-06-15,15.2,10.0,24.0,,0.0,9.8,
2013-06-16,16.5,10.0,27.0,,0.0,10.1,
2013-06-17,16.1,8.0,25.0,,0.0,11.3,
2013-06-18,15.5,11.0,23.0,,0.0,13.6,
2013-06-19,17.3,8.0,29.0,,0.0,13.1,
2013-06-20,16.6,8.0,27.0,,0.0,13.4,
2013-06-21,14.9,8.0,25.0,,0.0,9.8,
2013-06-22,17.0,9.0,28.0,,0.0,10.2,
2013-06-25,20.4,15.0,28.0,,0.0,10.6,
2013-06-26,21.1,13.0,30.0,,0.0,10.2,
2013-06-27,23.5,13.0,35.0,,0.0,8.9,
2013-06-29,25.5,16.0,37.0,,0.0,9.9,
2013-06-30,24.1,13.0,38.0,,0.0,8.8,
2013-07-01,23.5,15.0,34.0,,0.0,7.0,
2013-07-03,23.3,15.0,35.0,,0.0,9.0,
2013-07-04,21.8,14.0,33.0,,0.0,8.2,
2013-07-05,19.5,13.0,28.0,,0.0,10.2,
2013-07-06,17.9,12.0,28.0,,0.0,9.3,
2013-07-07,18.5,11.0,31.0,,0.0,8.4,
2013-07-08,20.5,10.0,36.0,,0.0,8.6,
2013-07-10,17.8,11.0,27.0,,0.0,7.6,
2013-07-11,20.0,14.0,31.0,,0.0,10.9,
2013-07-12,19.1,11.0,30.0,,0.0,9.3,
2013-07-13,19.0,11.0,32.0,,0.0,8.8,
2013-07-14,19.0,10.0,36.0,,0.0,9.1,
2013-07-15,16.6,11.0,26.0,,0.0,11.1,
2013-07-17,16.7,11.0,27.0,,0.0,8.7,
2013-07-19,16.5,11.0,27.0,,0.0,8.0,
2013-07-20,18.0,11.0,30.0,,0.0,9.2,
2013-07-22,21.7,16.0,32.0,,0.0,9.4,
2013-07-24,19.0,12.0,30.0,,0.0,9.3,
2013-07-25,18.5,12.0,29.0,,0.0,9.1,
2013-07-26,18.0,12.0,30.0,,0.0,7.5,
2013-07-27,18.3,12.0,30.0,,0.0,10.1,
2013-07-28,18.3,13.0,27.0,,0.0,9.7,
2013-07-29,17.6,13.0,27.0,,0.0,9.6,
2013-07-31,16.4,11.0,26.0,,0.0,9.4,
2013-08-01,16.6,12.0,25.0,,0.0,11.1,
2013-08-02,15.8,10.0,26.0,,0.0,9.2,
2013-08-03,16.0,11.0,27.0,,0.0,8.4,
2013-08-04,16.7,10.0,28.0,,0.0,8.6,
2013-08-05,16.5,10.0,28.0,,0.0,7.9,
2013-08-06,15.8,11.0,25.0,,0.0,9.4,
2013-08-07,16.0,12.0,26.0,,0.0,9.8,
2013-08-08,16.8,12.0,25.0,,0.0,10.5,
2013-08-09,17.4,13.0,26.0,,0.0,9.0,
2013-08-10,17.1,13.0,26.0,,0.0,9.8,
2013-08-13,18.4,11.0,30.0,,0.0,7.7,
2013-08-14,19.5,10.0,33.0,,0.0,7.7,
2013-08-15,21.0,10.0,35.0,,0.0,7.5,
2013-08-16,20.4,11.0,35.0,,0.0,9.2,
2013-08-17,18.3,12.0,30.0,,0.0,9.1,
2013-08-18,19.2,13.0,32.0,,0.0,7.5,
2013-08-19,19.0,12.0,31.0,,0.0,7.7,
2013-08-20,18.4,12.0,31.0,,0.0,7.8,
2013-08-21,17.7,10.0,31.0,,0.0,7.4,
2013-08-22,18.2,10.0,31.0,,0.0,8.7,
2013-08-23,16.8,10.0,27.0,,0.0,8.0,
2013-08-24,18.8,12.0,32.0,,0.0,7.7,
2013-08-25,18.5,12.0,30.0,,0.0,8.6,
2013-08-26,18.4,12.0,31.0,,0.0,8.0,
2013-08-27,18.8,12.0,32.0,,0.0,8.0,
2013-08-28,19.0,12.0,34.0,,0.0,8.0,
2013-08-29,19.0,12.0,30.0,,0.0,8.3,
2013-08-30,24.0,13.0,37.0,,0.0,7.3,
2013-08-31,26.1,20.0,33.0,,0.0,9.7,
2013-09-01,24.5,18.0,32.0,,0.0,7.9,
2013-09-02,22.2,16.0,33.0,,0.0,7.4,
2013-09-03,21.5,15.0,32.0,,0.0,9.7,
2013-09-04,19.4,13.0,29.0,,0.0,8.5,
2013-09-05,19.2,13.0,31.0,,0.0,7.4,
2013-09-06,21.3,12.0,35.0,,0.0,7.2,
2013-09-08,19.0,12.0,32.0,,0.0,6.6,
2013-09-09,18.2,11.0,31.0,,0.0,7.7,
2013-09-10,17.6,13.0,26.0,,0.0,6.7,
2013-09-11,16.7,12.0,27.0,,0.0,6.6,
2013-09-12,16.7,11.0,28.0,,0.0,6.7,
2013-09-13,17.5,13.0,29.0,,0.0,7.0,
2013-09-14,16.9,12.0,27.0,,0.0,6.9,
2013-09-15,16.8,11.0,27.0,,0.0,6.8,
2013-09-16,16.9,11.0,29.0,,0.0,7.7,
2013-09-17,16.0,12.0,25.0,,0.0,8.7,
2013-09-18,15.9,9.0,29.0,,0.0,8.6,
2013-09-19,17.8,7.0,32.0,,0.0,5.4,
2013-09-20,15.7,9.0,24.0,,0.0,7.6,
2013-09-21,17.3,13.0,25.0,,0.0,10.8,
2013-09-22,18.1,11.0,26.0,,0.0,14.7,
2013-09-26,13.3,6.0,23.0,,0.0,8.9,
2013-09-27,14.6,4.0,28.0,,0.0,7.6,
2013-09-28,17.5,6.0,31.0,,0.0,6.7,
2013-09-29,17.6,8.0,31.0,,0.0,7.8,
2013-09-30,16.4,7.0,30.0,,0.0,9.3,
2013-10-01,16.1,11.0,26.0,,0.0,6.8,
2013-10-02,14.3,8.0,24.0,,0.0,6.8,
2013-10-03,14.0,8.0,25.0,,0.0,7.7,
2013-10-04,16.1,5.0,29.0,,0.0,5.7,
2013-10-05,18.1,6.0,32.0,,0.0,4.6,
2013-10-06,18.7,7.0,32.0,,0.0,6.7,
2013-10-07,16.0,8.0,28.0,,0.0,5.2,
2013-10-08,12.4,7.0,23.0,,0.0,6.4,
2013-10-09,12.1,8.0,16.0,,0.0,6.4,
2013-10-10,11.8,4.0,22.0,,0.0,7.9,
2013-10-11,14.0,9.0,24.0,,0.0,6.3,
2013-10-12,12.8,7.0,25.0,,0.0,6.2,
2013-10-13,11.7,8.0,21.0,,0.0,5.9,
2013-10-14,14.5,5.0,28.0,,0.0,5.6,
2013-10-15,17.1,7.0,30.0,,0.0,7.4,
2013-10-16,17.5,7.0,29.0,,0.0,6.2,
2013-10-17,15.8,7.0,29.0,,0.0,7.4,
2013-10-18,16.2,6.0,30.0,,0.0,5.3,
2013-10-21,12.8,5.0,26.0,,0.0,5.5,
2013-10-23,11.6,7.0,20.0,,0.0,3.8,
2013-10-24,13.0,10.0,20.0,,0.0,4.3,
2013-10-25,13.4,10.0,23.0,,0.0,3.4,
2013-10-26,14.5,7.0,26.0,,0.0,6.8,
2013-10-27,11.4,6.0,18.0,,0.0,6.8,
2013-10-28,12.1,10.0,15.0,,0.0,4.5,
2013-10-31,13.0,4.0,25.0,,0.0,3.4,
