time,tavg,tmin,tmax,prcp,snow,wspd,pres
2018-03-01,4.0,3.0,6.0,,0.0,33.2,
2018-03-02,1.2,0.0,4.0,,0.0,9.8,
2018-03-03,1.7,0.0,7.0,,0.0,8.6,
2018-03-04,2.8,0.0,8.0,,0.0,6.6,
2018-03-05,6.0,0.0,12.0,,0.0,9.5,
2018-03-06,10.7,5.0,17.0,,0.0,9.7,
2018-03-07,13.2,9.0,20.0,,0.0,11.3,
2018-03-08,12.0,8.0,17.0,,0.0,9.5,
2018-03-09,11.3,9.0,14.0,,0.0,4.9,
2018-03-10,11.2,9.0,13.0,,0.0,4.0,
2018-03-12,14.5,10.0,20.0,,0.0,11.4,
2018-03-13,9.4,3.0,13.0,,0.0,18.7,
2018-03-14,3.8,2.0,5.0,,0.0,10.6,
2018-03-15,2.9,1.0,5.0,,0.0,15.9,
2018-03-16,2.9,2.0,4.0,,0.0,14.6,
2018-03-17,2.5,1.0,5.0,,0.0,12.8,
2018-03-18,4.7,0.0,10.0,,0.0,8.5,
2018-03-19,8.6,3.0,15.0,,0.0,8.5,
2018-03-20,9.6,8.0,12.0,,0.0,8.1,
2018-03-21,11.0,8.0,13.0,,0.0,22.4,
2018-03-22,9.0,3.0,12.0,,0.0,20.7,
2018-03-23,5.3,0.0,10.0,,0.0,9.6,
2018-03-24,3.6,2.0,5.0,,0.0,10.0,
2018-03-25,3.2,0.0,8.0,,0.0,7.7,
2018-03-29,17.7,14.0,22.0,,0.0,10.1,
2018-03-30,17.5,12.0,23.0,,0.0,11.3,
2018-03-31,17.4,13.0,24.0,,0.0,10.1,
2018-04-01,16.4,12.0,22.0,,0.0,9.5,
2018-04-02,14.9,11.0,19.0,,0.0,9.1,
2018-04-03,15.2,10.0,20.0,,0.0,10.5,
2018-04-04,15.4,12.0,20.0,,0.0,7.9,
2018-04-05,12.6,8.0,18.0,,0.0,7.9,
2018-04-06,10.3,8.0,12.0,,0.0,17.2,
2018-04-07,11.8,8.0,15.0,,0.0,14.4,
2018-04-09,16.0,11.0,22.0,,0.0,7.5,
2018-04-11,9.0,4.0,13.0,,0.0,12.0,
2018-04-12,5.8,2.0,10.0,,0.0,7.7,
2018-04-13,10.2,3.0,16.0,,0.0,7.7,
2018-04-14,14.0,8.0,20.0,,0.0,7.1,
2018-04-15,11.5,4.0,16.0,,0.0,12.8,
2018-04-16,2.7,0.0,5.0,,0.0,8.1,
2018-04-17,6.0,0.0,12.0,,0.0,8.2,
2018-04-19,9.3,4.0,14.0,,0.0,8.0,
2018-04-20,14.9,9.0,20.0,,0.0,12.3,
2018-04-21,16.7,12.0,21.0,,0.0,8.2,
2018-04-22,18.3,13.0,24.0,,0.0,9.0,
2018-04-23,19.2,13.0,25.0,,0.0,9.5,
2018-04-25,20.2,15.0,25.0,,0.0,7.0,
2018-04-26,17.3,12.0,23.0,,0.0,5.9,
2018-04-27,9.8,5.0,14.0,,0.0,11.6,
2018-04-28,9.1,5.0,13.0,,0.0,8.6,
2018-04-29,9.0,5.0,13.0,,0.0,6.5,
2018-04-30,10.5,6.0,14.0,,0.0,10.3,
2018-05-01,12.7,8.0,19.0,,0.0,11.1,
2018-05-03,15.6,11.0,20.0,,0.0,9.6,
2018-05-04,18.8,13.0,24.0,,0.0,8.2,
2018-05-05,19.0,15.0,24.0,,0.0,6.5,
2018-05-06,16.1,8.0,22.0,,0.0,6.5,
2018-05-07,19.5,14.0,24.0,,0.0,6.2,
2018-05-10,17.9,13.0,23.0,,0.0,8.6,
2018-05-11,17.0,14.0,22.0,,0.0,11.7,
2018-05-12,15.9,12.0,22.0,,0.0,12.0,
2018-05-13,15.0,10.0,20.0,,0.0,9.7,
2018-05-16,9.8,6.0,13.0,,0.0,6.9,
2018-05-17,14.4,9.0,20.0,,0.0,6.8,
2018-05-18,16.8,13.0,22.0,,0.0,7.4,
2018-05-20,13.8,9.0,19.0,,0.0,5.3,
2018-05-23,16.2,11.0,21.0,,0.0,7.5,
2018-05-24,15.4,8.0,22.0,,0.0,6.1,
2018-05-26,12.2,8.0,16.0,,0.0,4.0,
2018-05-27,18.0,12.0,24.0,,0.0,6.9,
2018-05-28,22.5,17.0,28.0,,0.0,8.3,
2018-05-29,24.5,19.0,30.0,,0.0,9.7,
2018-05-31,11.8,6.0,17.0,,0.0,10.8,
2018-06-02,23.3,17.0,30.0,,0.0,6.7,
2018-06-03,25.8,20.0,31.0,,0.0,9.2,
2018-06-04,23.5,17.0,29.0,,0.0,11.0,
2018-06-05,20.5,16.0,25.0,,0.0,9.5,
2018-06-07,18.3,11.0,24.0,,0.0,7.9,
2018-06-08,20.7,16.0,26.0,,0.0,11.4,
2018-06-09,15.8,12.0,19.0,,0.0,9.3,
2018-06-10,16.5,10.0,22.0,,0.0,9.6,
2018-06-14,23.9,18.0,29.0,,0.0,9.3,
2018-06-15,22.0,17.0,27.0,,0.0,10.0,
2018-06-16,19.7,13.0,25.0,,0.0,10.3,
2018-06-17,14.5,8.0,20.0,,0.0,7.3,
2018-06-20,23.7,19.0,29.0,,0.0,8.5,
2018-06-22,26.6,20.0,33.0,,0.0,12.0,
2018-06-23,27.6,22.0,33.0,,0.0,10.8,
2018-06-24,27.2,22.0,33.0,,0.0,9.5,
2018-06-25,22.6,15.0,29.0,,0.0,7.9,
2018-06-29,23.6,18.0,29.0,,0.0,9.1,
2018-07-01,28.0,24.0,34.0,,0.0,9.2,
2018-07-02,25.9,20.0,31.0,,0.0,9.1,
2018-07-03,22.7,17.0,28.0,,0.0,8.1,
2018-07-04,20.3,16.0,25.0,,0.0,8.755284552845529,
2018-07-05,22.5,17.0,28.0,,0.0,5.6,
2018-07-06,25.5,20.0,33.0,,0.0,10.3,
2018-07-07,27.3,22.0,33.0,,0.0,7.0,
2018-07-08,26.6,22.0,32.0,,0.0,10.2,
2018-07-09,26.9,20.0,33.0,,0.0,9.7,
2018-07-10,26.8,22.0,32.0,,0.0,11.4,
2018-07-12,27.4,22.0,33.0,,0.0,8.4,
2018-07-13,26.5,23.0,31.0,,0.0,5.6,
2018-07-14,27.8,24.0,33.0,,0.0,10.1,
2018-07-15,28.1,24.0,33.0,,0.0,9.1,
2018-07-17,29.0,24.0,34.0,,0.0,10.9,
2018-07-18,29.5,24.0,35.0,,0.0,11.8,
2018-07-19,29.2,24.0,35.0,,0.0,10.8,
2018-07-20,27.2,23.0,33.0,,0.0,6.6,
2018-07-21,24.8,19.0,31.0,,0.0,9.1,
2018-07-22,26.0,22.0,32.0,,0.0,7.0,
2018-07-24,28.9,23.0,35.0,,0.0,9.2,
2018-07-25,29.7,24.0,35.0,,0.0,10.4,
2018-07-26,30.2,27.0,36.0,,0.0,10.7,
2018-07-27,29.8,25.0,36.0,,0.0,11.3,
2018-07-28,29.3,25.0,35.0,,0.0,11.8,
2018-07-29,28.3,24.0,34.0,,0.0,11.1,
2018-07-30,28.8,25.0,34.0,,0.0,10.4,
2018-07-31,29.2,25.0,34.0,,0.0,7.4,
2018-08-01,28.0,23.0,34.0,,0.0,10.0,
2018-08-02,27.8,23.0,34.0,,0.0,9.6,
2018-08-03,26.5,22.0,31.0,,0.0,8.9,
2018-08-04,25.8,20.0,32.0,,0.0,10.6,
2018-08-05,23.8,18.0,29.0,,0.0,10.0,
2018-08-06,24.9,20.0,30.0,,0.0,10.7,
