time,tavg,tmin,tmax,prcp,snow,wspd,pres
2014-03-01,13.2,9.4,16.1,0.6408906882591093,0.0,9.3,0.9907723008699999
2014-03-02,12.7,10.6,16.1,0.7,0.0,6.9,1.0045235706988842
2014-03-03,11.6,11.1,12.2,0.6408906882591093,0.0,14.5,1.00439184241
2014-03-04,13.6,11.1,17.2,0.6408906882591093,0.0,7.0,1.0045892270699999
2014-03-05,13.6,12.8,15.6,0.6408906882591093,0.0,13.3,1.0031088421199998
2014-03-06,12.5,7.8,17.2,0.6408906882591093,0.0,6.1,1.00636568901
2014-03-07,11.3,4.4,21.1,0.0,0.0,5.0,1.00814215095
2014-03-08,13.3,4.4,22.2,0.6408906882591093,0.0,3.6,1.00784607396
2014-03-10,12.6,8.9,17.2,6.9,0.0,9.3,1.00922776658
2014-03-11,12.0,2.8,23.9,0.0,0.0,3.7,1.0076486892999998
2014-03-12,13.6,3.9,25.0,0.0,0.0,5.906639004149378,1.00587222736
2014-03-13,13.0,2.8,25.0,0.0,0.0,4.3,1.0040957654199998
2014-03-14,13.8,6.1,23.9,0.0,0.0,4.0,1.00725391998
2014-03-15,15.3,5.6,27.2,0.0,0.0,4.2,1.0118924594899998
2014-03-16,13.7,4.4,26.1,0.0,0.0,4.1,1.0115963824999998
2014-03-17,12.4,8.3,18.3,0.6408906882591093,0.0,9.0,1.0064643813399998
2014-03-18,12.3,3.3,24.4,0.0,0.0,2.2,1.00113499552
2014-03-19,12.8,3.3,24.4,0.0,0.0,2.1,1.00379968843
2014-03-20,13.4,5.6,24.4,0.0,0.0,3.1,1.00291145746
2014-03-21,13.1,5.0,24.4,0.0,0.0,2.9,1.00044414921
2014-03-22,13.1,4.4,23.9,0.0,0.0,4.9,1.0035036114399998
2014-03-23,12.9,2.2,25.6,0.0,0.0,2.7,1.00626699668
2014-03-24,14.3,3.9,26.1,0.6408906882591093,0.0,2.4,1.0052800733799998
2014-03-25,8.3,4.4,13.9,0.6408906882591093,0.0,2.6,1.0006415338699999
2014-03-26,10.0,7.8,13.3,0.6408906882591093,0.0,5.906639004149378,0.9962990713499998
2014-03-27,10.9,7.8,13.9,0.6408906882591093,0.0,6.2,1.00301014979
2014-03-28,12.2,10.6,13.9,0.6408906882591093,0.0,13.5,1.0052800733799998
2014-03-29,11.8,8.3,14.4,0.6408906882591093,0.0,7.5,1.00320753445
2014-03-30,9.4,5.6,13.9,0.6408906882591093,0.0,4.5,1.0045235706988842
2014-03-31,6.8,5.0,8.9,25.8,0.0,4.8,0.9985689949399998
2014-04-01,6.7,5.6,9.4,0.3674418604651163,0.0,5.2,0.9975820716399999
2014-04-02,9.4,3.9,17.2,0.3674418604651163,0.0,3.2,1.00291145746
2014-04-03,10.1,4.4,16.7,0.0,0.0,9.7,1.0042931500799999
2014-04-04,10.8,8.3,15.0,0.3674418604651163,0.0,7.5,1.0022206111499998
2014-04-05,11.9,5.0,20.0,0.0,0.0,7.2,1.00695784299
2014-04-06,15.3,6.1,25.6,0.0,0.0,4.2,1.00922776658
2014-04-07,17.7,8.9,28.9,0.0,0.0,3.9,1.00656307367
2014-04-08,17.9,8.3,28.3,0.3674418604651163,0.0,7.025263157894737,1.0048853040599999
2014-04-09,17.2,8.3,27.8,0.0,0.0,3.6,1.0031088421199998
2014-04-10,17.9,8.3,30.0,0.0,0.0,7.025263157894737,1.00113499552
2014-04-11,17.4,8.3,28.3,0.0,0.0,4.6,0.99797684096
2014-04-12,14.6,9.4,25.0,0.0,0.0,7.5,0.9975820716399999
2014-04-13,16.6,10.0,27.8,0.0,0.0,5.1,1.00152976484
2014-04-14,17.5,8.3,29.4,0.0,0.0,3.6,1.00360230377
2014-04-15,16.7,7.8,27.2,0.3674418604651163,0.0,6.0,1.00143107251
2014-04-16,17.0,7.8,25.6,0.3674418604651163,0.0,8.2,0.9989637642599999
2014-04-17,16.0,8.3,23.9,0.3674418604651163,0.0,12.3,0.99748337931
2014-04-18,15.9,7.8,26.7,0.3674418604651163,0.0,5.8,0.99886507193
2014-04-19,13.9,5.0,21.7,0.3674418604651163,0.0,8.6,1.0034049191099998
2014-04-20,16.1,6.1,27.8,0.0,0.0,5.0,1.006661766
2014-04-21,14.4,9.4,22.8,0.3674418604651163,0.0,6.8,1.00291145746
2014-04-22,11.6,8.9,16.7,0.3674418604651163,0.0,15.8,1.0045892270699999
2014-04-23,12.1,4.4,20.0,0.0,0.0,7.6,1.0067604583299998
2014-04-24,14.3,10.6,19.4,0.3674418604651163,0.0,4.1,1.00379968843
2014-04-25,10.9,8.3,13.3,0.3674418604651163,0.0,7.5,0.9973846869799999
2014-04-26,9.8,4.4,15.6,0.0,0.0,7.0,1.00113499552
2014-04-27,11.9,7.8,18.3,0.3674418604651163,0.0,7.9,1.0045892270699999
2014-04-28,13.6,5.0,22.8,0.0,0.0,5.3,1.0091290742499999
2014-04-29,18.6,6.7,32.8,0.0,0.0,3.0,1.00833953561
2014-04-30,20.6,8.9,32.2,0.0,0.0,3.2,1.0045892270699999
2014-05-01,20.6,9.4,32.2,0.0,0.0,4.5,1.00478661173
2014-05-02,18.2,7.8,30.0,0.0,0.0,5.2,1.0040957654199998
2014-05-03,15.3,9.4,21.7,0.0,0.0,11.7,1.00241799581
2014-05-04,14.1,8.9,20.0,0.0,0.0,9.0,1.00301014979
2014-05-05,13.3,8.3,18.9,0.0,0.0,11.5,1.00231930348
2014-05-06,13.9,6.7,21.1,0.0,0.0,7.570393374741201,1.00024676455
2014-05-07,14.0,7.2,22.2,0.0,0.0,7.570393374741201,1.00044414921
2014-05-08,13.9,8.3,17.8,0.1887468030690537,0.0,7.570393374741201,1.0027140728
2014-05-09,14.6,10.6,20.6,0.0,0.0,12.0,1.0064643813399998
2014-05-10,13.4,7.8,18.9,0.0,0.0,13.9,1.00656307367
2014-05-11,15.5,4.4,26.1,0.0,0.0,5.5,1.00626699668
2014-05-12,19.1,7.2,31.7,0.0,0.0,3.2,1.00537876571
2014-05-13,21.4,8.9,35.0,0.0,0.0,7.570393374741201,1.00606961202
2014-05-14,22.6,10.0,34.4,0.0,0.0,7.570393374741201,1.00587222736
2014-05-15,20.5,9.4,32.8,0.0,0.0,4.3,1.0051813810499999
2014-05-16,18.8,8.3,30.0,0.0,0.0,6.8,1.0035036114399998
2014-05-17,18.1,10.0,26.7,0.0,0.0,12.2,1.0009376108599999
2014-05-18,16.6,12.8,22.2,0.0,0.0,14.8,1.00113499552
2014-05-19,15.5,10.6,21.1,0.0,0.0,13.7,0.9999506875599999
