time,tavg,tmin,tmax,prcp,snow,wspd,pres
2010-03-01,7.2,0.6,15.6,0.0,0.0,11.6,1.0057735350299999
2010-03-02,8.8,3.3,16.1,0.0,0.0,6.9,1.0041596645217965
2010-03-03,8.0,3.9,13.3,0.12314814814814816,0.0,4.2,1.0041596645217965
2010-03-04,6.2,0.6,12.8,0.12314814814814816,0.0,5.6,1.0041596645217965
2010-03-05,5.0,-1.1,12.8,0.0,0.0,5.2,1.00626699668
2010-03-06,5.7,-1.1,13.9,0.0,0.0,8.7,1.00537876571
2010-03-07,6.0,-1.1,13.9,0.0,0.0,7.9,0.9956082250399998
2010-03-08,5.6,1.1,10.6,0.0,0.0,9.9,1.0041596645217965
2010-03-09,1.2,-4.4,6.7,0.0,0.0,6.4,1.00291145746
2010-03-10,2.3,-2.8,8.3,0.0,0.0,7.6,1.00291145746
2010-03-11,5.5,0.6,10.0,0.12314814814814816,0.0,19.4,0.9999506875599999
2010-03-12,7.8,3.3,12.8,0.12314814814814816,0.0,18.5,0.9954108403799999
2010-03-13,5.6,0.6,11.7,0.0,0.0,8.0,1.00695784299
2010-03-15,8.1,3.3,15.0,0.12314814814814816,0.0,8.6,1.0041596645217965
2010-03-16,9.0,1.1,16.7,0.0,0.0,9.8,1.0041596645217965
2010-03-17,8.1,2.8,13.9,0.0,0.0,14.3,1.0041596645217965
2010-03-18,5.8,-0.6,13.9,0.0,0.0,8.0,1.0041596645217965
2010-03-19,5.2,-3.9,13.3,0.0,0.0,7.7,1.01495192172
2010-03-20,5.6,-2.8,14.4,0.0,0.0,7.0,1.0076486892999998
2010-03-21,7.4,3.3,14.4,0.12314814814814816,0.0,10.3,1.0041596645217965
2010-03-22,8.5,3.9,15.0,0.0,0.0,13.7,1.0041596645217965
2010-03-23,7.0,-1.1,13.3,0.0,0.0,4.4,1.0041596645217965
2010-03-24,7.9,0.0,17.2,0.0,0.0,9.9,1.0041596645217965
2010-03-25,9.4,5.0,15.0,0.0,0.0,17.7,1.0041596645217965
2010-03-26,10.0,5.6,16.1,0.0,0.0,18.8,1.0041596645217965
2010-03-27,6.8,-1.1,14.4,0.0,0.0,8.2,1.0041596645217965
2010-03-28,8.7,3.9,13.9,0.12314814814814816,0.0,15.9,1.0010363031899998
2010-03-29,9.4,5.6,13.3,0.12314814814814816,0.0,24.5,1.0041596645217965
2010-03-30,7.0,2.8,12.2,0.12314814814814816,0.0,17.1,1.0041596645217965
2010-03-31,5.2,-2.8,11.7,0.0,0.0,5.6,0.9950160710599999
2010-04-01,5.0,-4.4,13.3,0.0,0.0,7.4,0.9993585335799999
2010-04-02,4.4,0.0,9.4,2.3,0.0,19.5,1.0024461521512056
2010-04-03,5.9,2.2,10.0,0.0,0.0,21.0,0.99491737873
2010-04-04,6.2,-3.3,13.9,0.0,0.0,14.8,1.0024461521512056
2010-04-05,7.8,4.4,12.8,0.13268156424581007,0.0,16.5,1.0024461521512056
2010-04-06,8.2,2.8,15.6,0.0,0.0,15.9,1.0024461521512056
2010-04-07,8.2,2.8,12.8,2.9,0.0,11.5,1.0024461521512056
2010-04-08,7.1,2.8,10.0,0.13268156424581007,0.0,29.3,1.0024461521512056
2010-04-09,5.3,-1.7,11.7,0.0,0.0,15.4,1.0085369202699999
2010-04-10,5.5,-4.4,13.9,0.0,0.0,17.2,1.0048853040599999
2010-04-11,10.3,5.0,17.2,0.0,0.0,21.1,1.0024461521512056
2010-04-12,10.0,6.7,13.9,0.0,0.0,23.5,0.9918579164999999
2010-04-13,10.3,6.7,15.6,0.13268156424581007,0.0,3.8,0.9962003790199999
2010-04-14,9.6,0.0,17.8,0.0,0.0,7.5,1.0024461521512056
2010-04-15,11.9,5.0,18.9,0.0,0.0,9.0,1.0059709196899997
2010-04-16,14.9,3.9,24.4,0.0,0.0,11.3,1.0017271495
2010-04-17,16.1,8.9,21.7,0.13268156424581007,0.0,14.3,1.0000493798899999
2010-04-18,13.1,3.3,20.6,0.0,0.0,6.0,1.00231930348
2010-04-19,17.0,7.2,27.8,0.0,0.0,14.9,0.9957069173699998
2010-04-20,18.0,12.8,23.3,0.0,0.0,15.0,0.9886997619399999
2010-04-21,14.2,10.6,20.0,0.0,0.0,21.8,0.9903775315499999
2010-04-22,14.7,9.4,23.3,0.0,0.0,19.1,0.9958056096999999
2010-04-23,12.0,3.9,18.3,0.0,0.0,17.0,1.0016284571699998
2010-04-24,11.7,6.7,16.7,0.0,0.0,26.5,1.00439184241
2010-04-25,9.7,2.8,15.6,0.0,0.0,6.7,1.01090553619
2010-04-26,12.3,3.3,20.0,0.0,0.0,11.2,0.9987663795999999
2010-04-27,12.6,9.4,16.7,0.13268156424581007,0.0,17.3,0.98218606816
2010-04-28,11.6,5.6,17.8,0.0,0.0,24.3,0.9868246076699999
2010-04-29,12.0,7.8,16.1,0.13268156424581007,0.0,24.9,0.99402914776
2010-04-30,13.8,8.9,20.6,0.0,0.0,21.6,1.0009376108599999
2010-05-01,12.5,6.7,18.9,0.0,0.0,24.4,0.9969899176599999
2010-05-02,11.4,3.3,16.7,0.0,0.0,18.2,1.0022206111499998
2010-05-03,10.8,5.6,15.0,0.0,0.0,34.5,1.0007072605047094
2010-05-04,7.9,2.2,14.4,0.0,0.0,16.6,1.0007072605047094
2010-05-05,5.5,-3.3,11.7,0.0,0.0,12.823921568627451,1.0007072605047094
2010-05-06,6.6,1.1,13.3,0.1325068870523416,0.0,5.8,1.0007072605047094
2010-05-07,8.8,-1.1,17.2,0.0,0.0,11.5,1.0007072605047094
2010-05-08,10.6,3.3,17.2,0.1325068870523416,0.0,12.4,1.00320753445
2010-05-09,10.3,0.0,18.9,0.0,0.0,8.6,1.0007072605047094
2010-05-10,11.5,3.9,16.1,0.0,0.0,13.1,0.9962003790199999
2010-05-11,14.1,3.3,25.0,0.0,0.0,14.0,1.0031088421199998
2010-05-12,15.9,6.1,23.3,0.0,0.0,8.9,1.00587222736
2010-05-13,15.6,3.9,24.4,0.0,0.0,8.6,1.0035036114399998
2010-05-14,16.9,4.4,26.1,0.0,0.0,6.5,1.00143107251
2010-05-15,18.3,7.2,27.8,0.0,0.0,7.9,1.00024676455
2010-05-16,21.3,14.4,27.8,0.1325068870523416,0.0,8.3,0.9956082250399998
2010-05-17,19.4,14.4,25.0,0.1325068870523416,0.0,14.5,0.9923513781499999
2010-05-18,16.0,11.7,21.1,0.1325068870523416,0.0,14.1,0.9948186863999999
2010-05-19,13.9,6.1,23.3,5.1,0.0,15.7,0.99797684096
2010-05-20,10.1,6.1,14.4,0.1325068870523416,0.0,21.6,1.0007072605047094
2010-05-21,9.1,1.7,15.6,0.0,0.0,8.5,1.0007072605047094
2010-05-22,11.0,1.7,18.9,0.0,0.0,11.1,1.0007072605047094
2010-05-23,11.2,6.1,15.6,0.0,0.0,12.3,0.9984703026099999
2010-05-24,11.1,0.6,18.3,0.0,0.0,7.6,1.0000493798899999
2010-05-25,14.4,3.9,21.7,0.0,0.0,8.4,0.9986676872699999
2010-05-26,13.6,10.0,17.8,0.1325068870523416,0.0,6.8,0.99600299436
2010-05-27,11.6,7.2,16.1,0.1325068870523416,0.0,12.9,1.0007072605047094
2010-05-28,13.6,10.6,18.9,0.1325068870523416,0.0,16.0,1.0007072605047094
2010-05-29,15.0,10.6,20.6,0.3,0.0,17.6,1.00508268872
2010-05-30,15.2,7.2,20.6,0.0,0.0,14.9,1.00212191882
2010-05-31,16.9,13.3,21.7,0.1325068870523416,0.0,9.7,1.0007072605047094
2010-06-01,16.4,10.0,21.1,0.1264864864864865,0.0,11.2,0.9976807639699998
2010-06-02,15.2,12.2,18.3,0.1264864864864865,0.0,19.8,0.9931409167899998
2010-06-03,13.6,7.8,18.3,0.0,0.0,15.4,0.9973846869799999
2010-06-04,14.4,10.6,21.7,6.1,0.0,13.9,0.9999164715818636
2010-06-05,15.2,8.9,21.1,0.0,0.0,7.6,1.00537876571
2010-06-06,14.2,9.4,18.9,0.1264864864864865,0.0,11.8,1.00231930348
2010-06-07,17.4,8.9,24.4,0.0,0.0,8.7,1.00320753445
2010-06-08,16.7,7.2,23.3,0.1264864864864865,0.0,6.4,1.00152976484
2010-06-09,16.4,12.8,22.2,0.1264864864864865,0.0,16.4,0.9999164715818636
2010-06-10,15.4,10.6,21.1,0.8,0.0,10.2,0.9992598412499999
2010-06-11,17.3,9.4,23.3,0.0,0.0,7.1,1.0086356125999998
2010-06-12,19.5,9.4,27.2,0.0,0.0,6.9,1.0107081515299998
2010-06-13,21.2,10.6,30.6,0.0,0.0,13.126946107784432,1.00439184241
2010-06-14,18.8,12.2,24.4,0.0,0.0,13.7,1.0028127651299998
2010-06-15,15.2,10.0,20.6,0.1264864864864865,0.0,15.9,0.9998519952299999
2010-06-16,12.0,6.1,16.7,0.0,0.0,8.3,1.00152976484
2010-06-17,15.6,11.7,20.6,0.1264864864864865,0.0,11.9,1.0026153804699998
2010-06-18,17.0,6.1,25.0,0.0,0.0,8.8,1.00231930348
2010-06-19,19.1,12.8,25.6,0.1264864864864865,0.0,12.6,1.0007402261999998
2010-06-20,15.9,13.3,18.9,0.1264864864864865,0.0,9.2,0.9999164715818636
2010-06-21,17.1,12.8,22.8,0.6,0.0,13.126946107784432,1.00241799581
2010-06-22,18.7,8.9,26.1,0.0,0.0,5.6,1.0051813810499999
2010-06-23,22.5,15.0,29.4,0.0,0.0,11.8,1.0025166881399998
2010-06-24,22.7,13.9,30.0,0.0,0.0,9.4,0.99945722591
2010-06-25,22.6,16.1,30.0,0.0,0.0,8.4,0.9973846869799999
2010-06-26,22.7,14.4,30.6,0.0,0.0,12.7,1.0000493798899999
2010-06-27,22.5,12.2,30.6,0.0,0.0,10.8,0.99945722591
