time,tavg,tmin,tmax,prcp,snow,wspd,pres
2014-03-01,12.2,11.0,13.0,,0.0,25.6,
2014-03-02,12.2,9.0,15.0,,0.0,8.2,
2014-03-03,12.3,9.0,18.0,,0.0,5.9,
2014-03-04,14.1,9.0,21.0,,0.0,10.6,
2014-03-05,14.8,12.0,21.0,,0.0,6.9,
2014-03-06,14.6,11.0,22.0,,0.0,10.4,
2014-03-07,14.4,9.0,23.0,,0.0,10.4,
2014-03-08,14.9,5.0,27.0,,0.0,7.6,
2014-03-10,13.9,6.0,25.0,,0.0,8.0,
2014-03-11,13.9,5.0,23.0,,0.0,7.4,
2014-03-12,13.9,5.0,23.0,,0.0,7.9,
2014-03-13,14.2,6.0,26.0,,0.0,8.4,
2014-03-14,11.4,3.0,23.0,,0.0,8.0,
2014-03-15,15.4,6.0,28.0,,0.0,7.0,
2014-03-17,13.1,8.0,22.0,,0.0,12.3,
2014-03-18,13.3,5.0,23.0,,0.0,7.7,
2014-03-19,14.7,5.0,25.0,,0.0,6.4,
2014-03-20,13.2,5.0,23.0,,0.0,8.0,
2014-03-21,11.1,7.0,18.0,,0.0,5.1,
2014-03-22,12.3,8.0,20.0,,0.0,6.3,
2014-03-23,11.7,8.0,21.0,,0.0,6.9,
2014-03-24,13.0,8.0,22.0,,0.0,5.4,
2014-03-25,12.5,8.0,21.0,,0.0,8.6,
2014-03-26,12.4,10.0,17.0,,0.0,10.0,
2014-03-27,12.0,7.0,18.0,,0.0,12.8,
2014-03-28,13.4,8.0,22.0,,0.0,7.9,
2014-03-29,13.1,6.0,22.0,,0.0,9.0,
2014-03-30,12.8,8.0,20.0,,0.0,15.2,
2014-03-31,10.1,4.0,17.0,,0.0,9.6,
2014-04-02,9.6,6.0,15.0,,0.0,8.7,
2014-04-04,11.0,6.0,17.0,,0.0,9.8,
2014-04-05,12.8,7.0,20.0,,0.0,13.2,
2014-04-06,14.3,5.0,26.0,,0.0,8.3,
2014-04-08,17.7,7.0,30.0,,0.0,6.7,
2014-04-10,12.9,5.0,25.0,,0.0,5.1,
2014-04-11,14.0,7.0,25.0,,0.0,8.6,
2014-04-12,12.3,10.0,18.0,,0.0,6.6,
2014-04-14,16.0,10.0,28.0,,0.0,5.9,
2014-04-17,13.2,9.0,20.0,,0.0,6.0,
2014-04-18,13.3,11.0,17.0,,0.0,7.2,
2014-04-19,13.3,8.0,23.0,,0.0,7.1,
2014-04-20,14.8,7.0,27.0,,0.0,7.0,
2014-04-21,15.6,6.0,28.0,,0.0,6.8,
2014-04-22,13.7,8.0,22.0,,0.0,14.6,
2014-04-24,13.7,4.0,26.0,,0.0,10.0,
2014-04-25,12.5,8.0,19.0,,0.0,11.4,
2014-05-01,21.1,8.0,34.0,,0.0,10.3,
2014-05-02,21.8,10.0,35.0,,0.0,9.0,
2014-05-03,16.0,7.0,28.0,,0.0,10.5,
2014-05-04,14.6,8.0,26.0,,0.0,9.6,
2014-05-05,14.0,10.0,21.0,,0.0,9.4,
