time,tavg,tmin,tmax,prcp,snow,wspd,pres
2016-03-01,13.4,6.7,20.0,0.0,0.0,10.9,1.00587222736
2016-03-02,13.1,6.7,18.3,0.0,0.0,10.0,1.0040125355246807
2016-03-05,15.2,12.8,17.2,0.1447019867549669,0.0,18.6,1.0040125355246807
2016-03-06,11.9,8.9,15.0,0.1447019867549669,0.0,18.0,0.99748337931
2016-03-07,10.6,6.1,15.6,0.1447019867549669,0.0,10.9,0.9956082250399998
2016-03-08,8.3,1.7,12.8,0.1447019867549669,0.0,6.6,1.0045892270699999
2016-03-09,11.7,9.4,15.0,0.1447019867549669,0.0,8.8,1.0040125355246807
2016-03-10,14.1,11.1,15.6,0.1447019867549669,0.0,11.8,1.0040125355246807
2016-03-11,12.2,10.0,13.9,0.1447019867549669,0.0,21.2,1.0040125355246807
2016-03-12,11.2,7.8,12.8,0.1447019867549669,0.0,16.6,1.00439184241
2016-03-14,12.0,7.2,15.6,0.8,0.0,12.7,1.00774738163
2016-03-15,10.4,3.3,17.8,0.0,0.0,6.9,1.00932645891
2016-03-16,11.8,4.4,20.6,0.0,0.0,4.8,1.00449053474
2016-03-17,14.3,6.1,23.9,0.0,0.0,5.9,0.9997533028999999
2016-03-18,11.8,7.8,17.2,0.0,0.0,9.9,1.0040125355246807
2016-03-19,12.9,8.9,17.8,0.0,0.0,12.1,1.0040125355246807
2016-03-20,13.3,10.0,16.1,3.7,0.0,11.4,1.00330622678
2016-03-21,11.3,6.7,16.1,0.1447019867549669,0.0,15.1,1.00360230377
2016-03-22,10.5,3.9,16.7,0.1447019867549669,0.0,11.5,1.0040125355246807
2016-03-23,10.9,3.3,18.3,0.0,0.0,7.1,1.01120161318
2016-03-24,12.0,4.4,20.6,0.0,0.0,6.8,1.00903038192
2016-03-25,12.4,6.1,21.1,0.0,0.0,7.4,1.0040125355246807
2016-03-26,13.3,6.7,20.6,0.0,0.0,8.4,1.00083891853
2016-03-27,13.2,8.9,18.9,0.0,0.0,11.198330550918197,1.0025166881399998
2016-03-28,10.3,5.0,15.0,0.0,0.0,16.5,0.9990624565899998
2016-03-29,9.7,1.7,17.2,0.0,0.0,11.0,0.9977794562999999
2016-03-30,9.9,1.7,17.8,0.0,0.0,8.9,1.0010363031899998
2016-03-31,12.0,7.8,18.9,0.0,0.0,13.0,1.0040125355246807
2016-04-01,11.4,4.4,17.8,0.0,0.0,9.7,1.006661766
2016-04-02,12.8,8.9,20.6,0.0,0.0,9.7,1.00695784299
2016-04-03,11.9,8.9,17.2,0.0,0.0,11.3,1.00537876571
2016-04-04,13.5,5.0,21.1,0.0,0.0,12.82891156462585,1.0076486892999998
2016-04-05,14.6,5.6,24.4,0.0,0.0,7.2,1.0074513046399998
2016-04-06,18.2,7.2,29.4,0.0,0.0,8.4,1.0037009960999999
2016-04-07,15.6,11.7,19.4,0.0,0.0,15.2,0.9996546105699998
2016-04-08,15.1,11.7,18.3,0.14233983286908078,0.0,15.0,1.0026886038116127
2016-04-09,14.0,13.3,15.0,0.14233983286908078,0.0,12.6,1.0026886038116127
2016-04-10,13.4,11.7,15.6,0.14233983286908078,0.0,13.0,0.99827291795
2016-04-11,14.3,11.7,18.3,0.0,0.0,7.5,1.00419445775
2016-04-12,13.1,8.3,17.2,0.0,0.0,12.9,1.0074513046399998
2016-04-13,13.0,8.9,18.9,0.0,0.0,15.4,1.0067604583299998
2016-04-14,12.6,6.7,17.2,0.14233983286908078,0.0,21.3,1.0051813810499999
2016-04-15,12.8,2.8,23.3,0.0,0.0,9.9,1.0057735350299999
2016-04-16,16.2,6.7,25.0,0.0,0.0,8.0,1.00419445775
2016-04-17,16.6,6.7,27.2,0.0,0.0,8.4,1.0022206111499998
2016-04-18,16.9,6.7,27.8,0.0,0.0,6.9,1.0027140728
2016-04-19,15.7,7.8,24.4,0.0,0.0,6.7,1.00024676455
2016-04-20,14.1,5.0,21.7,0.0,0.0,9.3,0.99945722591
2016-04-21,15.8,11.7,20.0,0.0,0.0,14.2,0.99827291795
2016-04-22,14.0,10.0,15.6,0.14233983286908078,0.0,25.0,0.9978781486299999
2016-04-23,12.5,5.0,19.4,0.0,0.0,11.1,1.00695784299
2016-04-24,13.6,7.8,20.0,0.0,0.0,18.7,1.00231930348
2016-04-25,11.9,4.4,18.9,0.0,0.0,16.2,1.0017271495
