time,tavg,tmin,tmax,prcp,snow,wspd,pres
2020-03-03,13.4,8.0,18.0,,0.0,7.2,
2020-03-04,15.8,10.0,21.0,,0.0,10.387441860465117,
2020-03-05,15.5,12.0,21.0,,0.0,9.1,
2020-03-10,13.5,8.0,18.0,,0.0,9.5,
2020-03-12,14.8,9.0,20.0,,0.0,10.387441860465117,
2020-03-20,6.8,3.0,11.0,,0.0,10.387441860465117,
2020-03-24,4.6,3.0,8.0,,0.0,10.387441860465117,
2020-03-25,4.0,2.0,7.0,,0.0,10.387441860465117,
2020-03-26,3.4,1.0,7.0,,0.0,5.9,
2020-03-27,5.6,1.0,11.0,,0.0,12.0,
2020-03-28,5.2,3.0,9.0,,0.0,8.6,
2020-03-29,7.2,4.0,12.0,,0.0,6.4,
2020-03-30,8.2,5.0,12.0,,0.0,6.0,
2020-03-31,11.3,8.0,17.0,,0.0,10.387441860465117,
2020-04-01,8.5,6.0,12.0,,0.0,7.7,
2020-04-02,8.1,3.0,13.0,,0.0,12.8,
2020-04-06,4.1,1.0,7.0,,0.0,7.2,
2020-04-07,8.2,5.0,12.0,,0.0,8.2,
2020-04-08,10.4,7.0,13.0,,0.0,6.7,
2020-04-09,8.0,6.0,9.0,,0.0,5.0,
2020-04-10,10.4,5.0,15.0,,0.0,5.8,
2020-04-11,11.5,9.0,14.0,,0.0,9.675416666666669,
2020-04-12,12.7,10.0,17.0,,0.0,7.6,
2020-04-13,12.5,7.0,17.0,,0.0,10.5,
2020-04-14,15.0,10.0,19.0,,0.0,10.4,
2020-04-15,15.8,12.0,21.0,,0.0,10.2,
2020-04-16,16.2,12.0,21.0,,0.0,12.4,
2020-04-17,13.0,9.0,17.0,,0.0,5.9,
2020-04-18,9.0,6.0,14.0,,0.0,4.3,
2020-04-19,10.4,5.0,16.0,,0.0,6.1,
2020-04-20,10.5,7.0,15.0,,0.0,5.0,
2020-04-21,12.6,8.0,18.0,,0.0,8.0,
2020-04-22,17.0,12.0,22.0,,0.0,9.9,
2020-04-23,18.0,14.0,22.0,,0.0,11.5,
2020-04-24,20.3,15.0,26.0,,0.0,12.5,
2020-04-25,20.6,17.0,25.0,,0.0,9.675416666666669,
2020-04-26,18.6,14.0,24.0,,0.0,10.4,
2020-04-27,18.6,14.0,24.0,,0.0,9.9,
2020-04-28,21.3,17.0,27.0,,0.0,10.2,
2020-04-29,20.2,15.0,24.0,,0.0,9.9,
2020-04-30,17.1,14.0,22.0,,0.0,10.4,
2020-05-01,15.9,10.0,21.0,,0.0,8.5,
2020-05-02,13.7,8.0,18.0,,0.0,10.4,
2020-05-03,14.1,10.0,19.0,,0.0,6.2,
2020-05-04,16.4,10.0,22.0,,0.0,9.308482142857143,
2020-05-05,17.8,13.0,24.0,,0.0,9.308482142857143,
2020-05-06,17.1,9.0,23.0,,0.0,10.2,
2020-05-07,21.6,17.0,26.0,,0.0,10.2,
2020-05-08,23.0,17.0,29.0,,0.0,9.0,
2020-05-09,23.5,18.0,29.0,,0.0,9.0,
2020-05-10,19.6,14.0,24.0,,0.0,11.0,
2020-05-11,14.8,10.0,21.0,,0.0,10.0,
2020-05-12,10.0,8.0,14.0,,0.0,7.6,
2020-05-13,10.7,6.0,15.0,,0.0,9.308482142857143,
2020-05-14,11.1,7.0,16.0,,0.0,8.1,
2020-05-15,14.1,8.0,20.0,,0.0,7.4,
2020-05-16,16.9,12.0,22.0,,0.0,9.1,
2020-05-17,12.1,10.0,13.0,,0.0,10.1,
2020-05-18,9.2,7.0,12.0,,0.0,9.2,
2020-05-19,9.4,7.0,14.0,,0.0,7.1,
2020-05-20,12.8,8.0,18.0,,0.0,6.3,
2020-05-21,16.2,10.0,22.0,,0.0,9.7,
2020-05-22,15.2,11.0,19.0,,0.0,10.6,
2020-05-23,17.8,13.0,23.0,,0.0,9.308482142857143,
2020-05-24,19.7,14.0,25.0,,0.0,9.308482142857143,
2020-05-25,23.9,18.0,29.0,,0.0,8.7,
2020-05-26,25.9,20.0,32.0,,0.0,10.7,
2020-05-27,27.1,21.0,33.0,,0.0,9.7,
2020-05-28,27.0,20.0,34.0,,0.0,9.0,
2020-05-29,23.2,14.0,29.0,,0.0,10.2,
2020-05-30,13.7,10.0,20.0,,0.0,6.0,
2020-05-31,16.1,11.0,19.0,,0.0,9.308482142857143,
2020-06-01,18.8,13.0,24.0,,0.0,5.3,
2020-06-02,23.6,17.0,29.0,,0.0,6.3,
2020-06-03,26.2,20.0,32.0,,0.0,8.9,
2020-06-04,26.7,20.0,33.0,,0.0,9.6,
2020-06-05,19.5,10.0,25.0,,0.0,11.2,
2020-06-06,12.8,8.0,19.0,,0.0,14.2,
2020-06-07,11.3,7.0,16.0,,0.0,8.5,
2020-06-08,15.1,8.0,22.0,,0.0,10.0,
2020-06-09,20.3,14.0,26.0,,0.0,10.1,
2020-06-10,23.4,18.0,29.0,,0.0,8.7,
2020-06-11,23.5,18.0,30.0,,0.0,10.7,
2020-06-12,16.3,9.0,20.0,,0.0,12.1,
2020-06-13,13.0,7.0,19.0,,0.0,10.3,
2020-06-14,17.4,11.0,23.0,,0.0,9.5,
2020-06-15,19.5,14.0,24.0,,0.0,11.8,
2020-06-16,16.5,10.0,22.0,,0.0,8.3,
2020-06-17,19.7,14.0,26.0,,0.0,12.3,
2020-06-18,23.6,18.0,29.0,,0.0,9.6,
2020-06-19,24.9,19.0,31.0,,0.0,9.5,
2020-06-20,25.2,20.0,30.0,,0.0,8.9,
2020-06-21,25.3,20.0,31.0,,0.0,9.4,
2020-06-22,26.6,21.0,32.0,,0.0,9.5,
2020-06-23,27.5,23.0,33.0,,0.0,7.7,
2020-06-24,27.4,22.0,33.0,,0.0,7.6,
2020-06-25,27.7,23.0,33.0,,0.0,11.0,
2020-06-26,28.7,24.0,34.0,,0.0,12.3,
2020-06-27,27.2,21.0,33.0,,0.0,12.1,
2020-06-28,19.7,14.0,24.0,,0.0,12.5,
2020-06-29,20.2,15.0,25.0,,0.0,9.9,
2020-06-30,22.7,17.0,28.0,,0.0,10.2,
2020-07-01,23.6,18.0,29.0,,0.0,8.755284552845529,
2020-07-24,24.6,20.0,30.0,,0.0,8.8,
2020-07-25,25.7,20.0,32.0,,0.0,7.5,
2020-07-26,27.4,22.0,33.0,,0.0,8.4,
2020-07-27,27.6,23.0,33.0,,0.0,9.6,
2020-07-28,27.8,23.0,33.0,,0.0,12.2,
2020-07-29,27.0,20.0,34.0,,0.0,9.9,
2020-07-30,27.6,22.0,33.0,,0.0,8.755284552845529,
2020-07-31,26.9,22.0,33.0,,0.0,8.755284552845529,
2020-08-01,26.5,20.0,33.0,,0.0,7.4,
2020-08-02,26.5,20.0,33.0,,0.0,9.0,
2020-08-03,26.5,21.0,33.0,,0.0,8.365461847389557,
2020-08-04,25.3,20.0,32.0,,0.0,8.6,
2020-08-05,21.6,15.0,27.0,,0.0,8.8,
2020-08-06,20.9,16.0,26.0,,0.0,6.8,
